Data;^BVSP;ALPA4
2013-10-28;55073.000000;9.430024
2013-10-25;54154.000000;9.337948
2013-10-24;54877.000000;9.307201
2013-10-23;55440.000000;9.239626
2013-10-22;56460.000000;9.337948
2013-10-21;56077.000000;9.215041
2013-10-18;55378.000000;9.024563
2013-10-17;55358.000000;9.147470
2013-10-16;55973.000000;9.122886
2013-10-15;54981.000000;8.956985
2013-10-14;54171.000000;9.086057
2013-10-11;53150.000000;9.061475
2013-10-10;52997.000000;9.055309
2013-10-09;52548.000000;8.950904
2013-10-08;52312.000000;8.895575
2013-10-07;52417.000000;8.791168
2013-10-04;52849.000000;8.907907
2013-10-03;52490.000000;8.877161
2013-10-02;53100.000000;8.846413
2013-10-01;53179.000000;8.901743
2013-09-30;52338.000000;8.766586
2013-09-27;53739.000000;8.877161
2013-09-26;53783.000000;8.938572
2013-09-25;54261.000000;8.907907
2013-09-24;54431.000000;8.692845
2013-09-23;54602.000000;8.588438
2013-09-20;54110.000000;8.465530
2013-09-19;55096.000000;8.569940
2013-09-18;55703.000000;8.699010
2013-09-17;54271.000000;8.477865
2013-09-16;53822.000000;8.367248
2013-09-13;53798.000000;8.219813
2013-09-12;53307.000000;8.324254
2013-09-11;53570.000000;8.225953
2013-09-10;53979.000000;8.109232
2013-09-09;54252.000000;8.170668
2013-09-06;53749.000000;8.035514
2013-09-05;52352.000000;7.863498
2013-09-04;51716.000000;7.851216
2013-09-03;51626.000000;7.851216
2013-09-02;51835.000000;7.894209
2013-08-30;50008.000000;7.636193
2013-08-29;49922.000000;7.433462
2013-08-28;49867.000000;7.359746
2013-08-27;50092.000000;7.402749
2013-08-26;51429.000000;7.580908
2013-08-23;52197.000000;7.765207
2013-08-22;51398.000000;7.759056
2013-08-21;50405.000000;7.795920
2013-08-20;50507.000000;7.808211
2013-08-19;51574.000000;8.078515
2013-08-16;51539.000000;8.164517
2013-08-15;50908.000000;8.324254
2013-08-14;50896.000000;8.385682
2013-08-13;50601.000000;8.477865
2013-08-12;50299.000000;8.631432
2013-08-09;49875.000000;8.477865
2013-08-08;48929.000000;8.477865
2013-08-07;47447.000000;8.379539
2013-08-06;47422.000000;8.397973
2013-08-05;48436.000000;8.569940
2013-08-02;48474.000000;8.477865
2013-08-01;49141.000000;8.600686
2013-07-31;48234.000000;8.606853
2013-07-30;48562.000000;8.569940
2013-07-29;49212.000000;8.434825
2013-07-26;49422.000000;FALSO
2013-07-25;49067.000000;8.139944
2013-07-24;48374.000000;8.139944
2013-07-23;48820.000000;8.219813
2013-07-22;48574.000000;8.225953
2013-07-19;47400.000000;8.232096
2013-07-18;47657.000000;8.232096
2013-07-17;47407.000000;8.232096
2013-07-16;46869.000000;8.170668
2013-07-15;46739.000000;8.232096
2013-07-12;45533.000000;8.238246
2013-07-11;46626.000000;8.428684
2013-07-10;45483.000000;8.508527
2013-07-08;45076.000000;8.569940
2013-07-05;45210.000000;8.600686
2013-07-04;45763.000000;8.674431
2013-07-03;45044.000000;8.477865
2013-07-02;45229.000000;8.563856
2013-07-01;47230.000000;8.981566
2013-06-28;47457.000000;8.858744
2013-06-27;47609.000000;8.742005
2013-06-26;47172.000000;8.643682
2013-06-25;46893.000000;8.404114
2013-06-24;45965.000000;8.508527
2013-06-21;47056.000000;8.631432
2013-06-20;48214.000000;8.723591
2013-06-19;47893.000000;8.969318
2013-06-18;49465.000000;9.030727
2013-06-17;49089.000000;9.184299
2013-06-14;49332.000000;9.006146
2013-06-13;50415.000000;8.975484
2013-06-12;49181.000000;8.864827
2013-06-11;49770.000000;8.785001
2013-06-10;51317.000000;8.907907
2013-06-07;51619.000000;9.055309
2013-06-06;52885.000000;9.153633
2013-06-05;52799.000000;9.221211
2013-06-04;54018.000000;9.184299
2013-06-03;53944.000000;9.233459
2013-05-31;53506.000000;9.245708
2013-05-29;54635.000000;9.319451
2013-05-28;56036.000000;9.491518
2013-05-27;56396.000000;9.423943
2013-05-24;56406.000000;9.479186
2013-05-23;56350.000000;9.307201
2013-05-22;56429.000000;9.368612
2013-05-21;56265.000000;9.184299
2013-05-20;55701.000000;9.196630
2013-05-17;55164.000000;9.337948
2013-05-16;54773.000000;9.079891
2013-05-15;54936.000000;9.092140
2013-05-14;54667.000000;8.969318
2013-05-13;54448.000000;8.631432
2013-05-10;55108.000000;8.434825
2013-05-09;55448.000000;8.330395
2013-05-08;55805.000000;8.207522
2013-05-07;56275.000000;8.170668
2013-05-06;55430.000000;8.201381
2013-05-03;55488.000000;8.250528
2013-05-02;55322.000000;8.017081
2013-04-30;55910.000000;8.152239
2013-04-29;54887.000000;8.170668
2013-04-26;54252.000000;FALSO
2013-04-25;54963.000000;8.146094
2013-04-24;54984.000000;8.086889
2013-04-23;54885.000000;8.165083
2013-04-22;54298.000000;7.947269
2013-04-19;53929.000000;7.796475
2013-04-18;53166.000000;7.433462
2013-04-17;52882.000000;7.344101
2013-04-16;53991.000000;7.260331
2013-04-15;52950.000000;7.176560
2013-04-12;54963.000000;7.260331
2013-04-11;55401.000000;7.316185
2013-04-10;56187.000000;7.416712
2013-04-09;55912.000000;7.399953
2013-04-08;55092.000000;7.422297
2013-04-05;55051.000000;7.450213
2013-04-04;54648.000000;7.472556
2013-04-03;55563.000000;7.511651
2013-04-02;54889.000000;7.673616
2013-04-01;55902.000000;7.707124
2013-03-28;56352.000000;FALSO
2013-03-27;56034.000000;7.372027
2013-03-26;55671.000000;7.260331
2013-03-25;54873.000000;7.148635
2013-03-22;55243.000000;7.173862
2013-03-21;55577.000000;7.445307
2013-03-20;56030.000000;7.677975
2013-03-19;56361.000000;7.561637
2013-03-18;56973.000000;7.639199
2013-03-15;56869.000000;7.644737
2013-03-14;57281.000000;7.783229
2013-03-13;57386.000000;7.727831
2013-03-12;58209.000000;7.578260
2013-03-11;58545.000000;7.312352
2013-03-08;58433.000000;7.245876
2013-03-07;58847.000000;7.384369
2013-03-06;57940.000000;7.522861
2013-03-05;55951.000000;7.522861
2013-03-04;56499.000000;7.644737
2013-03-01;56884.000000;7.689053
2013-02-28;57424.000000;7.450847
2013-02-27;57274.000000;7.351129
2013-02-26;56949.000000;7.423145
2013-02-25;56618.000000;7.256963
2013-02-22;56697.000000;7.473007
2013-02-21;56155.000000;7.312352
2013-02-20;56178.000000;7.423145
2013-02-19;57314.000000;7.428694
2013-02-18;57614.000000;7.500707
2013-02-15;57903.000000;7.666890
2013-02-14;58077.000000;7.650277
2013-02-13;58406.000000;7.722292
2013-02-08;58498.000000;7.672429
2013-02-07;58372.000000;7.716753
2013-02-06;58951.000000;7.749991
2013-02-05;59445.000000;7.783229
2013-02-04;59576.000000;7.938337
2013-02-01;60351.000000;8.087907
2013-01-31;59761.000000;7.977113
2013-01-30;59337.000000;7.755531
2013-01-29;60406.000000;7.633652
2013-01-28;60027.000000;7.589337
2013-01-24;61170.000000;7.761068
2013-01-23;61966.000000;8.004815
2013-01-22;61692.000000;8.032515
2013-01-21;61900.000000;8.032515
2013-01-18;61956.000000;8.021431
2013-01-17;62194.000000;7.977113
2013-01-16;61787.000000;7.866323
2013-01-15;61728.000000;7.877399
2013-01-14;62081.000000;7.777686
2013-01-11;61497.000000;7.689053
2013-01-10;61678.000000;7.794307
2013-01-09;61579.000000;8.049130
2013-01-08;61128.000000;8.115606
2013-01-07;61933.000000;8.226398
2013-01-04;62523.000000;8.414770
2013-01-03;63312.000000;8.392567
2013-01-02;62550.000000;8.398096
2012-12-28;60952.000000;8.364892
2012-12-27;60416.000000;8.193160
2012-12-26;60960.000000;8.198697
2012-12-21;61007.000000;8.026977
2012-12-20;61276.000000;8.032515
2012-12-19;60998.000000;8.032515
2012-12-18;60461.000000;7.971575
2012-12-17;59567.000000;8.038054
2012-12-14;59605.000000;7.977113
2012-12-13;59317.000000;7.921721
2012-12-12;59474.000000;7.894022
2012-12-11;59623.000000;8.032515
2012-12-10;59248.000000;7.993739
2012-12-07;58487.000000;7.916174
2012-12-06;57656.000000;8.043591
2012-12-05;57679.000000;7.788768
2012-12-04;57563.000000;7.838620
2012-12-03;58202.000000;7.794307
2012-11-30;57475.000000;7.783229
2012-11-29;57853.000000;7.761068
2012-11-28;56539.000000;7.755531
2012-11-27;56248.000000;7.700130
2012-11-26;56737.000000;7.777686
2012-11-23;57574.000000;7.894022
2012-11-22;56437.000000;7.916174
2012-11-21;56242.000000;7.888484
2012-11-19;56451.000000;7.999276
2012-11-16;55402.000000;7.999276
2012-11-14;56279.000000;8.087907
2012-11-13;57486.000000;7.927258
2012-11-12;57064.000000;8.026977
2012-11-09;57358.000000;8.104528
2012-11-08;57524.000000;8.281802
2012-11-07;58517.000000;8.392567
2012-11-06;59459.000000;8.553269
2012-11-05;58210.000000;8.531065
2012-11-01;58383.000000;8.520007
2012-10-31;57068.000000;8.520007
2012-10-30;57684.000000;8.254098
2012-10-29;57177.000000;8.364892
2012-10-26;57277.000000;8.475680
2012-10-25;57837.000000;8.531065
2012-10-24;57161.000000;8.447948
2012-10-23;57690.000000;8.525537
2012-10-22;58700.000000;8.475680
2012-10-19;58922.000000;8.420300
2012-10-18;59734.000000;8.447948
2012-10-17;60087.000000;8.531065
2012-10-16;59744.000000;8.475680
2012-10-15;59602.000000;8.337190
2012-10-11;59162.000000;8.226398
2012-10-10;58456.000000;8.193160
2012-10-09;58939.000000;8.287339
2012-10-08;59317.000000;8.359351
2012-10-05;58572.000000;8.309500
2012-10-04;58458.000000;8.309500
2012-10-03;58627.000000;8.254098
2012-10-02;59222.000000;8.193160
2012-10-01;59571.000000;8.148845
2012-09-28;59176.000000;7.894022
2012-09-27;60240.000000;8.038054
2012-09-26;60478.000000;8.093444
2012-09-25;60501.000000;8.032515
2012-09-24;61910.000000;8.337190
2012-09-21;61320.000000;8.148845
2012-09-20;61688.000000;7.916174
2012-09-19;61652.000000;7.977113
2012-09-18;61804.000000;7.921721
2012-09-17;61806.000000;7.971575
2012-09-14;62105.000000;7.949417
2012-09-13;61958.000000;8.215321
2012-09-12;59922.000000;8.198697
2012-09-11;59423.000000;8.032515
2012-09-10;58404.000000;7.999276
2012-09-06;58321.000000;7.783229
2012-09-05;56864.000000;7.722292
2012-09-04;56234.000000;7.489622
2012-09-03;57281.000000;7.362215
2012-08-31;57061.000000;7.262499
2012-08-30;57256.000000;7.312352
2012-08-29;57369.000000;7.234800
2012-08-28;58406.000000;7.334515
2012-08-27;58111.000000;7.112930
2012-08-24;58426.000000;6.968900
2012-08-23;58512.000000;6.930113
2012-08-22;59381.000000;6.946739
2012-08-21;58918.000000;7.112930
2012-08-20;59283.000000;7.229262
2012-08-17;59082.000000;7.345591
2012-08-16;59446.000000;7.146169
2012-08-15;58189.000000;7.090768
2012-08-14;58083.000000;7.201561
2012-08-13;59123.000000;7.057529
2012-08-10;59281.000000;6.979977
2012-08-09;58797.000000;7.140624
2012-08-08;58951.000000;7.256963
2012-08-07;57726.000000;6.869184
2012-08-06;58345.000000;6.841484
2012-08-03;57255.000000;6.630978
2012-08-02;55520.000000;6.509109
2012-08-01;55623.000000;6.619900
2012-07-31;56097.000000;6.747307
2012-07-30;57241.000000;6.791631
2012-07-27;56553.000000;7.024292
2012-07-26;54003.000000;6.869184
2012-07-25;52608.000000;6.852561
2012-07-24;52639.000000;6.680830
2012-07-23;53034.000000;6.647592
2012-07-20;54195.000000;7.107382
2012-07-19;55347.000000;7.101847
2012-07-18;54583.000000;7.007676
2012-07-17;53909.000000;6.869184
2012-07-16;53402.000000;6.979977
2012-07-13;54331.000000;7.190484
2012-07-12;53421.000000;7.234800
2012-07-11;53569.000000;7.533946
2012-07-10;53706.000000;7.412068
2012-07-06;55394.000000;7.478545
2012-07-05;56379.000000;7.528399
2012-07-04;56077.000000;7.506244
2012-07-03;55780.000000;7.561637
2012-07-02;54693.000000;7.306814
2012-06-29;54355.000000;7.423145
2012-06-28;52652.000000;7.290201
2012-06-27;53109.000000;7.051991
2012-06-26;53837.000000;7.140624
2012-06-25;53805.000000;7.035368
2012-06-22;55440.000000;7.201561
2012-06-21;55505.000000;7.317890
2012-06-20;57167.000000;7.500707
2012-06-19;57195.000000;7.617037
2012-06-18;56195.000000;7.367753
2012-06-15;56105.000000;7.196022
2012-06-14;55352.000000;7.063069
2012-06-13;55651.000000;7.035368
2012-06-12;55049.000000;7.090768
2012-06-11;54001.000000;7.035368
2012-06-08;54430.000000;7.007676
2012-06-06;54156.000000;7.007676
2012-06-05;52481.000000;6.996591
2012-06-04;53417.000000;7.090768
2012-06-01;53403.000000;6.874722
2012-05-31;54490.000000;7.063069
2012-05-30;53798.000000;6.996591
2012-05-29;54633.000000;7.207098
2012-05-28;55213.000000;7.212639
2012-05-25;54463.000000;7.207098
2012-05-24;54063.000000;7.284654
2012-05-23;54619.000000;7.312352
2012-05-22;55039.000000;7.367753
2012-05-21;56590.000000;7.334515
2012-05-18;54513.000000;7.312352
2012-05-17;54038.000000;7.173862
2012-05-16;55888.000000;7.533946
2012-05-15;56238.000000;7.700130
2012-05-14;57540.000000;7.589337
2012-05-11;59445.000000;7.894022
2012-05-10;59702.000000;8.065753
2012-05-09;59786.000000;8.182084
2012-05-08;60365.000000;8.403627
2012-05-07;61220.000000;8.531065
2012-05-04;60821.000000;8.558799
2012-05-03;62104.000000;8.381505
2012-05-02;62424.000000;8.447948
2012-04-30;61820.000000;8.586450
2012-04-27;61691.000000;8.614182
2012-04-26;62198.000000;8.603124
2012-04-25;61750.000000;8.430353
2012-04-24;61971.000000;8.561314
2012-04-23;61539.000000;8.460602
2012-04-20;62494.000000;8.440408
2012-04-19;62618.000000;8.359855
2012-04-18;63010.000000;8.405218
2012-04-17;62699.000000;8.259135
2012-04-16;61955.000000;8.329641
2012-04-13;62106.000000;8.158412
2012-04-12;63058.000000;8.299420
2012-04-11;61293.000000;7.674951
2012-04-10;61738.000000;7.805887
2012-04-09;62923.000000;7.805887
2012-04-05;63691.000000;7.881428
2012-04-04;63529.000000;7.977113
2012-04-03;64284.000000;8.032515
2012-04-02;65216.000000;8.057692
2012-03-30;64511.000000;7.951935
2012-03-29;64872.000000;8.042583
2012-03-28;65079.000000;8.113093
2012-03-27;66037.000000;8.133234
2012-03-26;66685.000000;8.208778
2012-03-23;65813.000000;7.956970
2012-03-22;65828.000000;8.057692
2012-03-21;66860.000000;8.233954
2012-03-20;67296.000000;8.082871
2012-03-19;67730.000000;FALSO
2012-03-16;67684.000000;8.057692
2012-03-15;67749.000000;8.173518
2012-03-14;68257.000000;8.168482
2012-03-13;68394.000000;8.304455
2012-03-12;66385.000000;8.259135
2012-03-09;66704.000000;8.546232
2012-03-08;66908.000000;8.500905
2012-03-07;66017.000000;8.385025
2012-03-06;65114.000000;8.183591
2012-03-05;66964.000000;8.244028
2012-03-02;67782.000000;8.153379
2012-03-01;66810.000000;8.082871
2012-02-29;65812.000000;7.886464
2012-02-28;65959.000000;7.755531
2012-02-27;65241.000000;7.594375
2012-02-24;65943.000000;7.453367
2012-02-23;65820.000000;7.453367
2012-02-17;66204.000000;7.403002
2012-02-16;66142.000000;7.423145
2012-02-15;65368.000000;7.327459
2012-02-14;65039.000000;7.120983
2012-02-13;65692.000000;7.146169
2012-02-10;63998.000000;7.226738
2012-02-09;65530.000000;7.277105
2012-02-08;65831.000000;7.272068
2012-02-07;65917.000000;7.186454
2012-02-06;65224.000000;7.120983
2012-02-03;65217.000000;7.176383
2012-02-02;64593.000000;7.151205
2012-02-01;64567.000000;7.151205
2012-01-31;63072.000000;7.075663
2012-01-30;62770.000000;7.070626
2012-01-27;62904.000000;7.120983
2012-01-26;62953.000000;7.095806
2012-01-24;62486.000000;7.000120
2012-01-23;62386.000000;7.025297
2012-01-20;62312.000000;6.974940
2012-01-19;61927.000000;6.798677
2012-01-18;61723.000000;6.697956
2012-01-17;60646.000000;6.798677
2012-01-16;59956.000000;6.723135
2012-01-13;59147.000000;6.617378
2012-01-12;59921.000000;6.647592
2012-01-11;59962.000000;6.647592
2012-01-10;59806.000000;6.431043
2012-01-09;59083.000000;6.290038
2012-01-06;58600.000000;6.194353
2012-01-05;58546.000000;6.093631
2012-01-04;59365.000000;6.290038
2012-01-03;59265.000000;6.345429
2012-01-02;57829.000000;6.053338
2011-12-29;56754.000000;6.244709
2011-12-28;56534.000000;6.128881
2011-12-27;58005.000000;6.143988
2011-12-26;57669.000000;6.043267
2011-12-23;57701.000000;5.992910
2011-12-22;57348.000000;5.917368
2011-12-21;56653.000000;5.942547
2011-12-20;56865.000000;6.143988
2011-12-19;55298.000000;5.967725
2011-12-16;56097.000000;6.093631
2011-12-15;56331.000000;5.987876
2011-12-14;56647.000000;5.887156
2011-12-13;57495.000000;5.967725
2011-12-12;57347.000000;5.821683
2011-12-09;58236.000000;5.771319
2011-12-08;57455.000000;5.761246
2011-12-07;58663.000000;5.640383
2011-12-06;59536.000000;5.741106
2011-12-05;58910.000000;5.574912
2011-12-02;57886.000000;5.489306
2011-12-01;58143.000000;5.524556
2011-11-30;56875.000000;5.524556
2011-11-29;55300.000000;5.418799
2011-11-28;56017.000000;5.413764
2011-11-25;54894.000000;5.313044
2011-11-24;55280.000000;5.393621
2011-11-23;54972.000000;5.353328
2011-11-22;55878.000000;5.413764
2011-11-21;56285.000000;5.438942
2011-11-18;56731.000000;5.413764
2011-11-17;56989.000000;5.564841
2011-11-16;58560.000000;5.579947
2011-11-14;58258.000000;5.484262
2011-11-11;58547.000000;5.615205
2011-11-10;57322.000000;5.579947
2011-11-09;57550.000000;5.620241
2011-11-08;59026.000000;5.761246
2011-11-07;59199.000000;5.851896
2011-11-04;58670.000000;5.791468
2011-11-03;58196.000000;5.786433
2011-11-01;57323.000000;5.715927
2011-10-31;58338.000000;5.741106
2011-10-28;59513.000000;5.791468
2011-10-27;59270.000000;5.791468
2011-10-26;57144.000000;5.610170
2011-10-25;56286.000000;5.590027
2011-10-24;56892.000000;5.539662
2011-10-21;55255.000000;5.489306
2011-10-20;54010.000000;5.438942
2011-10-19;54966.000000;5.484262
2011-10-18;55032.000000;5.539662
2011-10-17;53911.000000;5.539662
2011-10-14;55030.000000;5.539662
2011-10-13;54601.000000;5.539662
2011-10-11;53838.000000;5.474191
2011-10-10;53273.000000;5.398657
2011-10-07;51244.000000;5.297936
2011-10-06;52290.000000;5.277786
2011-10-05;51014.000000;5.096487
2011-10-04;50686.000000;5.061236
2011-10-03;50792.000000;5.166993
2011-09-30;52324.000000;5.257643
2011-09-29;53385.000000;5.272750
2011-09-28;53270.000000;5.247572
2011-09-27;53920.000000;5.338221
2011-09-26;53748.000000;5.338221
2011-09-23;53230.000000;5.217358
2011-09-22;53280.000000;5.287857
2011-09-21;55982.000000;5.504415
2011-09-20;56379.000000;5.438942
2011-09-19;57103.000000;5.564841
2011-09-16;57210.000000;5.443977
2011-09-15;56381.000000;5.534626
2011-09-14;56286.000000;5.584983
2011-09-13;55544.000000;5.539662
2011-09-12;55685.000000;5.464119
2011-09-09;55778.000000;5.388577
2011-09-08;57624.000000;5.539662
2011-09-06;56607.000000;5.459085
2011-09-05;54998.000000;5.438942
2011-09-02;56532.000000;5.459085
2011-09-01;58118.000000;5.539662
2011-08-31;56495.000000;5.413764
2011-08-30;55385.000000;5.328151
2011-08-29;54861.000000;5.287857
2011-08-26;53351.000000;5.136779
2011-08-25;52953.000000;5.111602
2011-08-24;53796.000000;5.131744
2011-08-23;53787.000000;5.036058
2011-08-22;52440.000000;4.900080
2011-08-19;52448.000000;5.036058
2011-08-18;53134.000000;5.036058
2011-08-17;55073.000000;5.116636
2011-08-16;54324.000000;5.257643
2011-08-15;54652.000000;5.262678
2011-08-12;53473.000000;5.121672
2011-08-11;53343.000000;5.086415
2011-08-10;51395.000000;4.834618
2011-08-09;51151.000000;4.733896
2011-08-08;48668.000000;4.698639
2011-08-05;52949.000000;5.086415
2011-08-04;52811.000000;4.970589
2011-08-03;56017.000000;5.212323
2011-08-02;57311.000000;5.348292
2011-08-01;58536.000000;5.393621
2011-07-29;58823.000000;5.398657
2011-07-28;58708.000000;5.443977
2011-07-27;58288.000000;5.368435
2011-07-26;59340.000000;5.564841
2011-07-25;59971.000000;5.731034
2011-07-22;60270.000000;5.715927
2011-07-21;60263.000000;5.640383
2011-07-20;59120.000000;5.489306
2011-07-19;59082.000000;5.610170
2011-07-18;58838.000000;5.595063
2011-07-15;59478.000000;5.841826
2011-07-14;59679.000000;5.992910
2011-07-13;60670.000000;5.892190
2011-07-12;59705.000000;5.665562
2011-07-11;60224.000000;5.640383
2011-07-08;61513.000000;5.811611
2011-07-07;62207.000000;6.043267
2011-07-06;62565.000000;6.043267
2011-07-05;63039.000000;5.992910
2011-07-04;63891.000000;6.043267
2011-07-01;63394.000000;6.033195
2011-06-30;62404.000000;6.093631
2011-06-29;62334.000000;6.038231
2011-06-28;62303.000000;6.048302
2011-06-27;61217.000000;5.912333
2011-06-24;61017.000000;5.796504
2011-06-22;61194.000000;5.715927
2011-06-21;61424.000000;5.610170
2011-06-20;61168.000000;5.464119
2011-06-17;61060.000000;5.625277
2011-06-16;60881.000000;5.680669
2011-06-15;61604.000000;5.590027
2011-06-14;62205.000000;5.670598
2011-06-13;62023.000000;5.715927
2011-06-10;62697.000000;5.791468
2011-06-09;63469.000000;5.841826
2011-06-08;63033.000000;5.841826
2011-06-07;63218.000000;5.887156
2011-06-06;63068.000000;5.942547
2011-06-03;64341.000000;6.043267
2011-06-02;64218.000000;6.093631
2011-06-01;63411.000000;5.987876
2011-05-31;64620.000000;6.194353
2011-05-30;63954.000000;5.957654
2011-05-27;64295.000000;5.937510
2011-05-26;64099.000000;5.856932
2011-05-25;63388.000000;5.761246
2011-05-24;63337.000000;5.695784
2011-05-23;62345.000000;5.605135
2011-05-20;62597.000000;5.655491
2011-05-19;62367.000000;5.569877
2011-05-18;62841.000000;5.685713
2011-05-17;63673.000000;5.731034
2011-05-16;62830.000000;FALSO
2011-05-13;63235.000000;5.640383
2011-05-12;64003.000000;5.741106
2011-05-11;63776.000000;5.766283
2011-05-10;64877.000000;FALSO
2011-05-09;64622.000000;5.912333
2011-05-06;64417.000000;5.791468
2011-05-05;63407.000000;5.665562
2011-05-04;63616.000000;5.761246
2011-05-03;64318.000000;5.766283
2011-05-02;65463.000000;5.841826
2011-04-29;66133.000000;5.781400
2011-04-28;65673.000000;5.590027
2011-04-27;66264.000000;5.509450
2011-04-26;67144.000000;5.590027
2011-04-25;66972.000000;5.615205
2011-04-20;67058.000000;5.685713
2011-04-19;66158.000000;5.554770
2011-04-18;65415.000000;5.640383
2011-04-15;66684.000000;5.640383
2011-04-14;66279.000000;5.731034
2011-04-13;66486.000000;5.554770
2011-04-12;66896.000000;5.590027
2011-04-11;68164.000000;5.710891
2011-04-08;68718.000000;5.715927
2011-04-07;69176.000000;5.786433
2011-04-06;69037.000000;5.715927
2011-04-05;69838.000000;FALSO
2011-04-04;69704.000000;5.841826
2011-04-01;69268.000000;5.841826
2011-03-31;68587.000000;5.640383
2011-03-30;67997.000000;5.524556
2011-03-29;67419.000000;5.433907
2011-03-28;67193.000000;5.388577
2011-03-25;67766.000000;5.488761
2011-03-24;67533.000000;5.433978
2011-03-23;67796.000000;5.428997
2011-03-22;67578.000000;5.503702
2011-03-21;66690.000000;5.528611
2011-03-18;66880.000000;5.478801
2011-03-17;66216.000000;5.478801
2011-03-16;66003.000000;5.389146
2011-03-15;67005.000000;5.404088
2011-03-14;67169.000000;5.404088
2011-03-11;66685.000000;5.244710
2011-03-10;66041.000000;4.980729
2011-03-09;67264.000000;FALSO
2011-03-04;68012.000000;5.184938
2011-03-03;68146.000000;5.179958
2011-03-02;67282.000000;5.150076
2011-03-01;66243.000000;5.224780
2011-02-28;67383.000000;5.299492
2011-02-25;66903.000000;5.199879
2011-02-24;66949.000000;FALSO
2011-02-23;66910.000000;5.160036
2011-02-22;66440.000000;5.229760
2011-02-21;67259.000000;5.204859
2011-02-18;68067.000000;5.369225
2011-02-17;67685.000000;5.478801
2011-02-16;67571.000000;5.428997
2011-02-15;66341.000000;5.319414
2011-02-14;66558.000000;5.204859
2011-02-11;65756.000000;5.075362
2011-02-10;64578.000000;4.930917
2011-02-09;64218.000000;4.950848
2011-02-08;65771.000000;4.841264
2011-02-07;65362.000000;4.930917
2011-02-04;65269.000000;4.980729
2011-02-03;66765.000000;4.935898
2011-02-02;66688.000000;5.214819
2011-02-01;67847.000000;5.249691
2011-01-31;66575.000000;5.329374
2011-01-28;66698.000000;5.523623
2011-01-27;68051.000000;5.727840
2011-01-26;68709.000000;5.927068
2011-01-24;69427.000000;6.051583
2011-01-21;69133.000000;5.976872
2011-01-20;69562.000000;6.121318
2011-01-19;70058.000000;6.151198
2011-01-18;70920.000000;6.325525
2011-01-17;70609.000000;6.051583
2011-01-14;70940.000000;6.051583
2011-01-13;70721.000000;6.036644
2011-01-12;71633.000000;5.702930
2011-01-11;70423.000000;5.528611
2011-01-10;70127.000000;5.468839
2011-01-07;70057.000000;5.448919
2011-01-06;70579.000000;5.433978
2011-01-05;71091.000000;5.428997
2011-01-04;70318.000000;5.379186
2011-01-03;69962.000000;5.364245
2010-12-30;69305.000000;5.374206
2010-12-29;68952.000000;5.304474
2010-12-28;68041.000000;5.304474
2010-12-27;67803.000000;5.279572
2010-12-23;68486.000000;5.304474
2010-12-22;68471.000000;5.130146
2010-12-21;68215.000000;5.155056
2010-12-20;67264.000000;5.115205
2010-12-17;67981.000000;5.239730
2010-12-16;67306.000000;5.229760
2010-12-15;67870.000000;5.204859
2010-12-14;68743.000000;5.204859
2010-12-13;69126.000000;5.179958
2010-12-10;68342.000000;5.130146
2010-12-09;67879.000000;5.090304
2010-12-08;68175.000000;5.155056
2010-12-07;69338.000000;5.065402
2010-12-06;69552.000000;5.075362
2010-12-03;69766.000000;5.105244
2010-12-02;69527.000000;5.075362
2010-12-01;69346.000000;5.030531
2010-11-30;67705.000000;4.906017
2010-11-29;67908.000000;5.085324
2010-11-26;68226.000000;5.125165
2010-11-25;69362.000000;5.179958
2010-11-24;69629.000000;5.204859
2010-11-23;67953.000000;5.130146
2010-11-22;69633.000000;5.204859
2010-11-19;70898.000000;5.179958
2010-11-18;70781.000000;5.199879
2010-11-17;69709.000000;5.080343
2010-11-16;69192.000000;5.135127
2010-11-12;70367.000000;5.080343
2010-11-11;71195.000000;5.005630
2010-11-10;71638.000000;5.179958
2010-11-09;71679.000000;5.309454
2010-11-08;72657.000000;5.354285
2010-11-05;72607.000000;5.319414
2010-11-04;72996.000000;5.304474
2010-11-03;71905.000000;5.279572
2010-11-01;71561.000000;5.229760
2010-10-29;70673.000000;5.229760
2010-10-28;70320.000000;5.120185
2010-10-27;70569.000000;5.080343
2010-10-26;70740.000000;5.075362
2010-10-25;69580.000000;5.125165
2010-10-22;69530.000000;5.080343
2010-10-21;69652.000000;5.075362
2010-10-20;70405.000000;5.090304
2010-10-19;69864.000000;4.955827
2010-10-18;71736.000000;5.100264
2010-10-15;71830.000000;5.020571
2010-10-14;71692.000000;5.055442
2010-10-13;71675.000000;5.030531
2010-10-11;70946.000000;5.020571
2010-10-08;70809.000000;4.975749
2010-10-07;69918.000000;4.955827
2010-10-06;70541.000000;4.955827
2010-10-05;71283.000000;4.856213
2010-10-04;70385.000000;4.731690
2010-10-01;70229.000000;4.731690
2010-09-30;69430.000000;4.731690
2010-09-29;69228.000000;4.726709
2010-09-28;69228.000000;4.726709
2010-09-27;68816.000000;4.716748
2010-09-24;68196.000000;4.731690
2010-09-23;68794.000000;4.761579
2010-09-22;68325.000000;4.756598
2010-09-21;67719.000000;4.716748
2010-09-20;68190.000000;4.696827
2010-09-17;67089.000000;4.582272
2010-09-16;67663.000000;4.497598
2010-09-15;68107.000000;4.467717
2010-09-14;67692.000000;4.452768
2010-09-13;68031.000000;4.422886
